waitTime,numInQueue,sessionTime,hoursToDeadline,signUpTimeClean,bitAndKarel,imagesAndGraphics,mapsAndDictionaries,lambdas,fileReading,grids,strings,userInteraction,queuesAndStacks,recursion,structs,objectOrientedProgramming,pointersAndMemory,sorting,hashTables,CS106ABinary,TAsPerSession
1,0,0.0,-166.2333333,44444.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,11
1,0,0.03,-166.3166667,66667.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,11
2,0,0.02,-166.4,88889.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,11
1,0,0.06,-53.43333333,22222.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,11
7,0,0.03,-166.4833333,11111.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,11
3,1,0.02,-166.5833333,77778.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,11
2,0,0.05,169.1,22222.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,11
11,1,0.01,-258.8333333,77778.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,19
8,2,0.02,77.1,55556.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,19
17,0,0.01,77.25,55556.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,19
1,2,0.0,-146.0,66667.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,19
1,2,0.01,-146.0,66667.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,19
1,0,0.02,-259.1666667,66667.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,19
1,0,0.01,76.81666667,11111.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,19
1,0,0.01,76.8,55556.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,19
1,0,0.02,76.78333333,235.8,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,19
0,0,0.0,76.68333333,66667.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,19
0,0,0.02,76.6,88889.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,19
1,0,0.0,76.6,88889.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,19
2,0,0.01,-259.4166667,33333.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,19
2,0,0.0,-259.5333333,44444.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,19
2,0,0.0,76.46666667,44444.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,19
1,0,0.01,76.43333333,33333.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,19
5,0,0.01,76.41666667,77778.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,19
6,0,0.01,76.33333333,81875.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,19
1,0,0.01,76.21666667,11111.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,19
0,0,0.03,76.13333333,33333.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,19
1,0,0.0,76.03333333,83125.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,19
0,0,0.01,76.01666667,44444.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,19
1,0,0.02,75.98333333,33333.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,19
1,0,0.02,75.95,22222.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,19
1,0,0.0,-260.1166667,0.8375,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,19
0,0,0.03,75.81666667,77778.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,19
1,0,0.01,75.65,22222.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,19
1,0,0.01,-260.4,55556.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,19
0,0,0.04,-260.4166667,35.85,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,19
1,0,0.0,75.58333333,35.85,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,19
1,0,0.0,75.55,88889.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,19
2,0,0.03,75.55,88889.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,19
4,1,0.0,75.53333333,33333.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,19
0,0,0.01,75.3,55556.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,19
0,0,0.01,75.3,55556.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,19
1,0,0.01,75.21666667,77778.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,19
3,0,0.01,75.08333333,33333.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,19
1,0,0.0,74.96666667,44444.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,8
0,0,0.02,74.93333333,33333.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,8
1,0,0.01,74.9,22222.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,8
1,0,0.0,-148.15,88125.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,8
0,0,0.01,-261.2,88889.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,8
3,0,0.03,-148.2166667,77778.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8
2,1,0.01,74.75,22222.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,8
2,0,0.02,74.68333333,0.8875,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,8
3,1,0.03,74.66666667,44444.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,8
1,0,0.01,74.58333333,66667.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,8
4,0,0.03,-261.5166667,33333.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,8
7,1,0.01,74.45,22222.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,8
8,1,0.02,-261.5833333,11111.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,8
7,1,0.02,-261.6833333,77778.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,8
2,1,0.01,74.21666667,44444.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,8
2,0,0.0,-261.8333333,77778.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,8
10,1,0.02,74.15,22222.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,8
9,1,0.01,74.11666667,11111.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,8
4,2,0.01,74.03333333,33333.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,8
7,3,0.02,74.01666667,77778.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,8
5,0,0.01,-262.2333333,44444.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1,0,0.01,-262.3666667,93125.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,8
1,0,0.0,73.6,88889.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,8
10,0,0.0,-262.5833333,77778.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,8
7,1,0.01,73.36666667,11111.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,8
0,0,0.01,73.2,55556.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,8
15,1,0.02,94.25,78125.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,20
8,3,0.02,94.11666667,55556.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,20
5,4,0.02,94.06666667,88889.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,20
3,6,0.02,94.03333333,77778.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,20
23,0,0.01,94.35,33333.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,20
5,5,0.04,94.05,33333.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,20
2,6,0.02,94.0,66667.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,20
1,3,0.02,93.98333333,11111.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,20
2,3,0.01,52.96666667,11111.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,20
14,1,0.02,93.88333333,77778.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,20
16,1,0.02,93.88333333,77778.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,20
16,3,0.01,52.85,22222.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,20
16,4,0.02,52.83333333,66667.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,20
14,5,0.0,52.81666667,11111.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,20
15,6,0.02,52.76666667,44444.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,20
13,6,0.02,-283.2666667,33333.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,20
11,7,0.01,93.7,66667.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,20
16,8,0.01,52.65,55556.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,20
15,8,0.01,52.61666667,44444.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,20
18,3,0.01,52.51666667,11111.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,20
14,3,0.01,52.43333333,33333.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,20
14,4,0.01,52.41666667,77778.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,20
13,5,0.02,-283.6166667,66667.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,20
7,5,0.01,93.28333333,77778.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,20
7,6,0.01,-283.75,22222.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,20
7,6,0.01,52.25,22222.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,20
13,8,0.01,93.25,66667.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,20
15,8,0.01,52.21666667,11111.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,20
14,7,0.02,93.21666667,55556.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,20
15,7,0.02,93.2,6.825,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,20
12,4,0.04,93.15,33333.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,20
9,5,0.02,93.06666667,55556.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,20
16,5,0.01,93.06666667,55556.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,20
16,7,0.03,52.03333333,83125.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,20
14,7,0.02,52.0,88889.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,20
12,4,0.02,92.95,66667.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,20
11,4,0.02,92.91666667,55556.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,20
6,5,0.01,-284.1833333,77778.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,20
13,6,0.01,92.81666667,22222.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,20
2,0,0.01,51.56666667,44444.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,20
4,0,0.01,51.56666667,44444.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,20
13,1,0.01,92.53333333,77778.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,20
12,1,0.0,92.5,66667.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,20
12,1,0.02,92.5,66667.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,20
10,3,0.02,51.45,55556.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,20
11,3,0.02,51.45,55556.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,20
12,6,0.01,-284.6333333,77778.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,20
20,7,0.01,-284.6833333,11111.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12
16,3,0.0,51.25,88889.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,12
14,3,0.01,92.23333333,77778.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,12
8,4,0.03,92.08333333,77778.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,12
8,5,0.03,-284.95,22222.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,12
10,5,0.01,51.05,22222.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,12
4,3,0.01,50.95,88889.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,12
3,2,0.01,-285.0833333,77778.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,12
4,2,0.01,91.93333333,77778.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,12
5,2,0.02,50.91666667,77778.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,12
8,2,0.01,91.93333333,77778.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,12
7,6,0.01,50.9,22222.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,12
6,0,0.01,91.8,33333.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,12
6,1,0.03,91.76666667,22222.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,12
3,0,0.02,91.63333333,77778.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,12
1,0,0.01,50.56666667,11111.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,12
0,0,0.01,50.55,55556.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,12
0,0,0.03,91.4,236.9,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,12
4,0,0.01,50.38333333,236.9,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,12
0,0,0.02,91.28333333,11111.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12
0,0,0.02,50.2,88889.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12
2,0,0.02,91.2,33333.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12
2,1,0.01,91.18333333,77778.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12
2,0,0.02,50.11666667,11111.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12
1,0,0.01,91.08333333,44444.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0,0.04,91.03333333,77778.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0,0.02,50.01666667,77778.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12
4,0,0.02,49.98333333,66667.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12
6,1,0.01,49.93333333,91875.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12
3,0,0.01,49.7,22222.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12
0,0,0.01,49.65,55556.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12
3,0,0.0,49.48333333,0.9375,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12
1,0,0.0,90.43333333,77778.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12
0,0,0.01,49.4,22222.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12
2,0,0.01,90.38333333,11111.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0,0.01,49.26666667,77778.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12
4,0,0.02,90.13333333,77778.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12
2,1,0.04,49.08333333,66667.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12
14,1,0.01,70.23333333,44444.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18
27,0,0.01,29.43333333,66667.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18
3,5,0.01,70.03333333,77778.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18
4,4,0.02,70.05,33333.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18
5,3,0.0,29.05,88889.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18
15,1,0.01,70.23333333,44444.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18
1,4,0.01,70.0,66667.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18
0,0,0.0,28.91666667,44444.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18
0,0,0.01,69.91666667,88889.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18
1,0,0.01,69.91666667,88889.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18
1,0,0.0,28.8,55556.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18
0,0,0.01,69.76666667,88889.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18
0,0,0.0,28.73333333,33333.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18
0,0,0.02,28.6,88889.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18
0,0,0.02,28.55,22222.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18
1,0,0.02,69.45,33333.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18
0,0,0.01,28.38333333,66667.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18
1,0,0.02,69.4,66667.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18
0,0,0.01,69.36666667,55556.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18
0,0,0.01,69.25,66667.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18
1,0,0.03,69.25,66667.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18
0,0,0.01,69.23333333,11111.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18
1,0,0.02,28.21666667,11111.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18
2,0,0.0,69.2,7.825,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18
5,0,0.02,69.2,7.825,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18
4,2,0.02,28.16666667,44444.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18
1,0,0.01,69.08333333,11111.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18
0,0,0.01,27.91666667,11111.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18
1,0,0.01,68.91666667,55556.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18
1,0,0.02,68.91666667,55556.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18
2,0,0.02,68.9,0.8375,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18
1,1,0.01,68.88333333,44444.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18
6,1,0.01,27.86666667,44444.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18
7,1,0.02,27.85,88889.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18
9,2,0.01,27.83333333,33333.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18
6,3,0.02,68.81666667,22222.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18
6,3,0.02,68.78333333,11111.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18
7,3,0.02,27.73333333,84375.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18
3,1,0.01,27.65,22222.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18
7,2,0.01,68.65,66667.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18
6,1,0.01,68.58333333,44444.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18
6,1,0.02,68.5,66667.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18
3,1,0.01,68.45,85625.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18
4,2,0.01,68.43333333,44444.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18
4,3,0.01,68.41666667,88889.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18
2,2,0.0,68.38333333,77778.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18
4,2,0.0,68.38333333,77778.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18
1,0,0.01,27.3,55556.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18
0,0,0.01,27.2,22222.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18
1,0,0.02,27.13333333,86875.0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,18
1,0,0.01,68.15,86875.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18
1,0,0.01,68.1,33333.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18
4,0,0.01,27.08333333,33333.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18
4,1,0.0,27.06666667,77778.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18
3,2,0.0,27.05,22222.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18
3,3,0.01,27.03333333,66667.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6
3,3,0.01,68.05,66667.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6
0,0,0.02,26.88333333,66667.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6
1,0,0.0,67.86666667,55556.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
1,0,0.0,67.85,88125.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
0,0,0.01,67.83333333,44444.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
1,0,0.01,67.83333333,44444.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
1,0,0.01,26.75,22222.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6
1,0,0.01,67.76666667,22222.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
3,0,0.02,67.75,66667.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
8,1,0.01,67.68333333,44444.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
7,1,0.01,67.65,33333.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6
3,2,0.01,26.56666667,11111.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6
3,3,0.01,26.55,55556.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6
3,3,0.0,26.55,55556.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6
1,2,0.01,26.51666667,44444.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6
1,0,0.04,67.48333333,77778.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
5,0,0.02,67.45,66667.0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,6
2,1,0.01,26.38333333,237.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6
2,1,0.01,67.4,237.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6
1,0,0.01,67.3,66667.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
3,0,0.01,67.25,90625.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
4,0,0.01,67.25,90625.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6
1,0,0.01,26.11666667,11111.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6
1,0,0.0,26.03333333,33333.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6
0,0,0.01,67.03333333,77778.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
2,0,0.03,66.91666667,88889.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
1,0,0.01,66.88333333,77778.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6
0,0,0.01,25.8,55556.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6
0,0,0.0,66.78333333,44444.0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,6
0,0,0.0,66.76666667,88889.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
0,0,0.01,25.71666667,77778.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6
4,0,0.01,25.63333333,93125.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6
1,0,0.01,25.43333333,33333.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6
3,0,0.0,66.4,66667.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6
1,1,0.01,25.35,55556.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6
3,0,0.01,66.31666667,88889.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
7,2,0.01,5.1,55556.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,20
21,1,0.02,46.35,33333.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,20
1,5,0.0,46.01666667,22222.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20
3,4,0.03,46.03333333,77778.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20
5,3,0.01,46.05,33333.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20
1,0,0.02,45.96666667,55556.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20
0,0,0.0,45.8,238.8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20
0,0,0.01,4.766666667,44444.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,20
1,0,0.02,45.78333333,44444.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,20
0,0,0.02,45.71666667,22222.0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,20
1,0,0.0,4.7,22222.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,20
1,0,0.0,45.71666667,22222.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20
1,0,0.0,45.7,66667.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20
3,0,0.02,45.68333333,11111.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20
1,1,0.01,45.65,80625.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20
2,0,0.01,45.63333333,44444.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20
1,1,0.0,4.6,88889.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,20
