waitTime,numInQueue,sessionTime,hoursToDeadline,signUpTimeClean,adjustedSessionTAs,bitAndKarel,imagesAndGraphics,mapsAndDictionaries,lambdas,fileReading,grids,strings,userInteraction,queuesAndStacks,recursion,structs,objectOrientedProgramming,pointersAndMemory,sorting,hashTables,CS106ABinary
0,26,0.01,74.06666667,44444,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
1,26,0.01,74.06666667,44444,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
37,25,0,74.01666667,77778,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
43,25,0,25.93333333,22222,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
39,23,0,25.83333333,88889,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
29,3,0.01,53.46666667,77778,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
20,14,0.01,53.31666667,77778,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
6,23,0,5.016666667,0.7875,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
7,22,0,53.1,55556,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
10,20,0.03,53.15,22222,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
28,7,0.01,53.43333333,66667,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
2,26,0.03,53.01666667,77778,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
30,6,0,53.45,22222,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
34,0,0.04,53.48333333,33333,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
12,24,0,53.06666667,44444,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
12,24,0.01,53.06666667,44444,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
39,3,0.01,5.4,77778,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
25,16,0.01,53.21666667,44444,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
52,0,0.03,53.48333333,33333,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
39,16,0.01,53.21666667,44444,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
39,18,0.01,5.116666667,33333,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
52,11,0.02,53.4,55556,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
58,7,0.02,53.43333333,66667,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
64,7,0.01,5.366666667,66667,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
70,0,0.01,53.48333333,33333,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
61,13,0.02,53.33333333,33333,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
59,15,0.01,5.216666667,66667,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
71,7,0.01,5.366666667,66667,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
60,20,0.01,53.15,22222,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
86,3,0.01,53.46666667,77778,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
58,27,0.02,53,22222,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
70,18,0.01,5.116666667,33333,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
82,12,0.01,53.35,88889,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
62,21,0,-283.0333333,11111,,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
14,21,0,52.96666667,11111,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
63,22,0.01,52.95,55556,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
60,22,0.01,4.833333333,88889,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
66,22,0.01,52.9,88889,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
1,22,0.02,52.86666667,77778,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
65,22,0.01,4.783333333,22222,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
65,22,0.01,52.85,22222,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
67,24,0.02,52.83333333,66667,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
69,24,0.01,52.83333333,66667,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
73,24,0.01,52.8,55556,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
2,24,0.01,52.8,55556,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
2,26,0.01,4.716666667,860.8,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
67,26,0,52.76666667,44444,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
72,26,0.01,52.76666667,44444,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
73,26,0.01,52.76666667,44444,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
79,28,0.02,52.75,88889,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
82,28,0.01,52.75,88889,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
80,29,0.02,52.71666667,77778,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
1,29,0.01,52.71666667,77778,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
83,29,0.07,52.71666667,77778,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
1,29,0.01,52.71666667,77778,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
1,31,0.01,52.68333333,66667,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
83,31,0.04,52.68333333,66667,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
82,32,0.01,4.583333333,55556,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
80,32,0.02,52.61666667,44444,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
80,33,0.01,52.6,88889,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
85,33,0.01,4.533333333,88889,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
84,34,0.01,52.55,22222,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
85,34,0.01,52.55,22222,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
85,34,0.02,4.483333333,22222,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,35,0.01,52.51666667,11111,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
2,35,0.01,52.51666667,11111,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
81,34,0.01,52.46666667,44444,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
80,35,0,4.383333333,88889,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
60,36,0,52.4,22222,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
72,34,0,52.31666667,44444,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
73,34,0,52.31666667,44444,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
73,35,0.01,52.26666667,77778,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
30,35,0,4.2,77778,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
73,35,0.02,52.26666667,77778,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
32,35,0,52.26666667,77778,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
77,35,0.02,52.26666667,77778,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
0,39,0.01,52.25,22222,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
76,39,0.03,52.25,22222,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
3,39,0.01,52.25,22222,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
74,41,0.02,52.21666667,11111,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
74,41,0.01,52.21666667,11111,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
76,42,0.02,52.16666667,44444,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
77,42,0.02,52.11666667,77778,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
78,42,0.01,52.11666667,77778,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
2,44,0.01,52.1,22222,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
77,45,0.02,52.08333333,66667,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
77,45,0,4.016666667,66667,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
80,45,0,4.016666667,66667,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,47,0.03,3.983333333,55556,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
81,44,0.02,52.01666667,44444,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
79,44,0.01,51.98333333,33333,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
80,45,0.01,3.883333333,22222,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,45,0.01,51.95,22222,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
79,45,0.02,3.866666667,66667,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
3,44,0.01,51.88333333,0.8375,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
4,44,0.01,51.88333333,0.8375,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
74,46,0.01,51.85,88889,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
23,46,0,51.85,88889,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
1,41,0.01,51.73333333,84375,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
68,40,0.01,51.7,88889,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
70,40,0.01,51.68333333,33333,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
2,41,0.01,51.66666667,77778,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
1,41,0,51.65,22222,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
2,40,0.03,51.63333333,66667,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
43,40,0,51.6,55556,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
67,40,0.01,51.6,55556,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
73,40,0.01,51.6,55556,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
1,40,0.02,51.55,88889,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
3,40,0.01,-116.5,22222,,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
69,40,0.03,51.46666667,11111,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
64,39,0,3.35,44444,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,36,0,51.31666667,11111,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
62,33,0.01,51.28333333,0.8625,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
62,33,0.02,51.28333333,0.8625,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
62,34,0.01,51.26666667,44444,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
62,34,0.01,51.26666667,44444,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
1,36,0,3.15,77778,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
59,35,0.01,51.16666667,11111,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
57,30,0.01,51.11666667,44444,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
58,30,0.01,51.11666667,44444,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
1,31,0,3.033333333,88889,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
58,31,0.01,51.08333333,33333,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
57,32,0,3,77778,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,31,0.01,2.966666667,66667,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
53,31,0,2.933333333,55556,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
54,31,0.01,2.933333333,55556,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
56,29,0.01,50.96666667,44444,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
61,29,0.01,50.96666667,44444,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
1,31,0.01,50.95,88889,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
58,31,0.02,50.91666667,77778,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
60,31,0.01,50.91666667,77778,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
60,31,0.02,50.91666667,77778,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
59,33,0.01,2.833333333,22222,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
3,33,0.01,50.88333333,66667,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
58,34,0.01,2.783333333,55556,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,30,0.01,50.76666667,77778,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
52,29,0.02,50.75,22222,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
50,30,0.01,50.7,55556,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
51,30,0.03,50.7,55556,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
1,30,0,2.633333333,55556,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
49,30,0.01,50.66666667,44444,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
51,30,0.01,50.66666667,44444,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
1,30,0.02,2.6,44444,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
55,32,0.01,50.65,88889,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
52,30,0.01,2.533333333,22222,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
53,30,0.01,50.6,22222,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
53,31,0.01,50.56666667,11111,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
1,31,0.02,50.56666667,11111,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
53,32,0.02,50.55,55556,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
57,32,0.02,50.55,55556,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
53,34,0,50.53333333,89375,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
49,33,0.01,50.41666667,11111,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
52,33,0,2.35,11111,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,33,0.01,2.283333333,88889,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2,33,0.02,50.35,88889,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
48,32,0.02,50.31666667,77778,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
48,33,0.02,50.3,22222,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
46,32,0.01,50.25,55556,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
46,31,0.02,50.23333333,90625,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
13,32,0,50.2,88889,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
45,32,0.01,50.18333333,33333,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
46,32,0.01,50.18333333,33333,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
43,28,0.01,50.1,55556,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
45,28,0.02,50.1,55556,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
50,30,0,50.08333333,0.9125,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
50,30,0,50.08333333,0.9125,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
51,30,0.01,50.08333333,0.9125,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
13,33,0.01,29.2,88889,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
31,0,0.02,29.48333333,33333,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
30,11,0,29.46666667,77778,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
25,23,0,29.38333333,1.775,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
33,11,0,29.46666667,77778,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
8,37,0,29.06666667,44444,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
33,11,0.03,29.46666667,77778,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
44,0,0,29.48333333,33333,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
26,34,0.01,29.13333333,66667,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
47,11,0.03,29.46666667,77778,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
48,0,0.01,29.48333333,33333,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
44,11,0.01,-18.6,77778,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
38,27,0.01,29.31666667,77778,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
28,34,0.01,29.13333333,66667,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
47,31,0,-18.83333333,78125,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
37,38,0.02,29.05,88889,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
63,11,0.03,29.46666667,77778,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
50,31,0.02,-18.83333333,78125,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
66,0,0.01,29.48333333,33333,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
66,0,0.01,29.48333333,33333,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
49,23,0,29.38333333,1.775,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
67,0,0.01,29.48333333,33333,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
66,11,0.01,29.46666667,77778,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
77,0,0.01,29.48333333,33333,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
46,28,0,29.28333333,66667,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
82,11,0.01,29.46666667,77778,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
71,29,0,29.25,55556,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
85,0,0,29.48333333,33333,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
88,0,0.01,29.48333333,33333,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
6,40,0,29.01666667,77778,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
89,0,0.01,29.48333333,33333,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
87,22,0.02,29.4,55556,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
88,25,0.02,29.36666667,44444,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
69,38,0.02,29.05,88889,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
82,29,0.02,29.25,55556,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
96,0,0.05,29.48333333,33333,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
110,26,0.03,29.35,88889,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
29,11,0,29.46666667,77778,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
117,11,0.01,-18.6,77778,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
94,36,0,29.08333333,0.7875,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
118,11,0.01,29.46666667,77778,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
97,39,0.01,28.98333333,66667,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
97,37,0.01,28.96666667,11111,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
97,38,0.04,28.95,55556,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
0,38,0.01,28.95,55556,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
97,38,0.01,-19.11666667,55556,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
97,39,0.01,28.93333333,79375,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
0,39,0.01,28.93333333,79375,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
98,39,0.01,28.93333333,79375,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
98,38,0.01,28.91666667,44444,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
100,38,0.02,28.91666667,44444,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
57,40,0,28.9,88889,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
2,40,0.01,28.9,88889,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
104,41,0.03,28.86666667,77778,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
105,41,0.01,-19.2,77778,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
105,43,0.03,28.85,22222,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
107,44,0.01,28.83333333,66667,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
106,45,0.02,28.81666667,11111,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
105,46,0.01,-19.3,44444,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
104,45,0.02,28.73333333,33333,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
101,42,0.01,28.68333333,66667,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
101,42,0.01,-19.38333333,66667,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
30,42,0.02,28.68333333,66667,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
99,44,0.02,-19.43333333,80625,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
4,45,0.02,-19.48333333,33333,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
97,45,0.02,-19.48333333,33333,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
96,46,0.03,28.56666667,77778,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
97,47,0,28.55,22222,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
1,48,0.01,-19.53333333,66667,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
96,46,0.02,28.51666667,11111,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
98,46,0.02,28.51666667,11111,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
96,48,0.02,-19.6,44444,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
56,46,0,-19.65,77778,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,46,0.01,28.41666667,77778,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
96,46,0.04,28.4,22222,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
101,43,0.02,28.35,55556,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
104,44,0.01,-19.73333333,81875,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
6,45,0.01,-19.75,44444,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
104,45,0.01,28.31666667,44444,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
105,47,0,28.28333333,33333,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
112,47,0,28.28333333,33333,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
113,47,0.02,28.28333333,33333,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
110,50,0,28.26666667,77778,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
112,51,0.02,28.25,22222,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
112,52,0.02,28.23333333,66667,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
1,52,0.02,28.21666667,11111,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
112,52,0.01,28.21666667,11111,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
3,51,0.01,28.18333333,1.825,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
110,51,0.02,28.18333333,1.825,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
4,53,0,28.16666667,44444,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
109,54,0.04,28.15,88889,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
110,54,0.01,28.11666667,77778,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
29,53,0.01,28.1,22222,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
110,52,0.03,28.06666667,11111,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
108,53,0.01,28.03333333,83125,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
107,53,0.01,28.01666667,44444,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
1,53,0.03,27.98333333,33333,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
117,51,0.02,-20.11666667,22222,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
118,51,0.01,27.95,22222,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
118,51,0.01,27.95,22222,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
30,54,0,-20.13333333,66667,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
57,55,0,27.91666667,11111,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
116,55,0.02,27.91666667,11111,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
117,55,0.01,27.9,55556,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
118,55,0.01,-20.16666667,55556,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
5,55,0,27.86666667,44444,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
9,55,0,-20.2,44444,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
115,57,0.03,27.8,22222,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
120,57,0.01,27.8,22222,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
120,57,0.01,27.71666667,44444,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
123,57,0.01,27.71666667,44444,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
0,59,0.01,27.7,88889,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
1,59,0.01,-20.36666667,88889,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
119,59,0.01,27.65,22222,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
