waitTime,numInQueue,sessionTime,daysLeftClean,daysLeft,hoursToDeadline,signUpTimeClean,adjustedSessionTAs,bitAndKarel,imagesAndGraphics,mapsAndDictionaries,lambdas,fileReading,grids,strings,userInteraction,queuesAndStacks,recursion,structs,objectOrientedProgramming,pointersAndMemory,sorting,hashTables,CS106ABinary
11,3,0.01,8.12,8.12,194.8,88889.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
9,4,0.01,1.11,1.11,26.7,77778.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
12,4,0.02,0.0,24.11,194.75,22222.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
15,4,0.01,1.11,1.11,26.68333333,22222.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15,5,0.01,8.11,8.11,194.7333333,66667.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
17,5,0.01,1.11,1.11,26.66666667,66667.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14,7,0.01,1.11,1.11,26.61666667,0.8875,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21,7,0.02,8.11,8.11,194.6666667,44444.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
15,5,0.0,8.11,8.11,194.55,55556.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
15,6,0.02,8.11,8.11,194.5333333,89375.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
15,7,0.01,8.1,8.10,194.5166667,44444.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
9,4,0.01,1.1,1.10,26.31666667,894.9,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9,5,0.02,0.0,24.10,194.35,88889.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
7,4,0.01,8.1,8.10,194.3,22222.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
4,2,0.03,1.09,1.09,26.16666667,90625.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,1,0.02,1.09,1.09,26.11666667,33333.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7,0,0.01,0.0,24.09,194.15,22222.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
11,0,0.01,0.0,24.09,26.08333333,22222.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10,2,0.01,1.09,1.09,26.06666667,66667.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4,2,0.01,8.08,8.08,194,22222.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
9,2,0.03,8.08,8.08,194,22222.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
9,4,0.01,1.08,1.08,25.91666667,66667.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10,3,0.01,1.08,1.08,25.9,11111.0,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
10,3,0.01,1.08,1.08,25.86666667,91875.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,3,0.0,0.0,24.08,193.9333333,91875.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
10,4,0.0,1.08,1.08,25.83333333,88889.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
13,5,0.01,8.08,8.08,193.8666667,77778.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
14,5,0.02,1.08,1.08,25.8,77778.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6,5,0.0,8.08,8.08,193.8166667,11111.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
11,5,0.0,8.08,8.08,193.8166667,11111.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
5,3,0.01,8.07,8.07,193.7166667,77778.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
6,3,0.01,8.07,8.07,193.7166667,77778.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
4,5,0.02,1.07,1.07,25.61666667,66667.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10,6,0.02,1.07,1.07,25.6,11111.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5,1,0.01,8.07,8.07,193.5666667,77778.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
11,2,0.01,8.06,8.06,193.5333333,66667.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
1,0,0.01,1.05,1.05,25.25,44444.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.01,0.0,24.05,193.3,88889.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
2,0,0.01,8.05,8.05,193.1833333,94.95,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
5,1,0.03,1.05,1.05,25.1,44444.0,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
3,1,0.05,1.04,1.04,25.05,77778.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
23,6,0.01,0.22,0.22,5.3,44444.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
29,1,0.01,7.23,7.23,173.4666667,77778.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
15,8,0.01,0.22,0.22,5.166666667,78125.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
27,6,0.01,7.22,7.22,173.3666667,44444.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
3,11,0.0,0.21,0.21,4.95,77778.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
32,4,0.01,0.22,0.22,5.383333333,22222.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14,9,0.02,7.21,7.21,173.1333333,66667.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
9,10,0.01,0.21,0.21,4.983333333,88889.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
36,1,0.0,0.23,0.23,5.4,77778.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
37,0,0.0,0.23,0.23,5.416666667,33333.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
38,1,0.01,7.23,7.23,173.4666667,77778.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
39,4,0.0,0.22,0.22,5.383333333,22222.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11,8,0.0,7.21,7.21,172.9333333,79375.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
11,8,0.01,0.0,23.21,172.9333333,79375.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
3,6,0.0,0.2,0.20,4.833333333,88889.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8,7,0.01,7.2,7.20,172.8833333,33333.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
11,6,0.0,0.2,0.20,4.8,77778.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11,6,0.01,0.0,23.20,172.8666667,77778.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
3,5,0.0,7.2,7.20,172.8,55556.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
6,6,0.01,0.2,0.20,4.716666667,895.8,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7,6,0.0,0.2,0.20,4.716666667,895.8,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11,8,0.01,0.2,0.20,4.7,44444.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5,5,0.0,7.2,7.20,172.7166667,77778.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
0,3,0.03,0.19,0.19,4.616666667,66667.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9,3,0.02,7.2,7.20,172.6833333,66667.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
7,2,0.01,0.19,0.19,4.566666667,80625.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,2,0.0,0.19,0.19,4.483333333,22222.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,2,0.01,0.19,0.19,4.466666667,66667.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,2,0.0,7.19,7.19,172.5333333,66667.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
1,0,0.02,7.18,7.18,172.3666667,11111.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
0,0,0.01,7.18,7.18,172.35,55556.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
0,0,0.01,7.18,7.18,172.3333333,81875.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
5,0,0.01,7.18,7.18,172.3333333,81875.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
2,1,0.01,0.18,0.18,4.216666667,33333.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0.01,7.18,7.18,172.25,22222.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
4,0,0.01,7.18,7.18,172.25,22222.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
4,0,0.01,0.17,0.17,4.183333333,22222.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4,3,0.0,0.17,0.17,4.166666667,66667.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3,3,0.01,0.17,0.17,4.15,11111.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5,4,0.01,7.17,7.17,172.2,55556.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
2,0,0.01,0.17,0.17,4.016666667,66667.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5,0,0.01,7.17,7.17,172.0833333,66667.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
5,0,0.01,0.17,0.17,4.016666667,66667.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6,0,0.01,0.17,0.17,4.016666667,66667.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4,3,0.0,0.17,0.17,3.983333333,55556.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5,4,0.01,0.17,0.17,3.966666667,83125.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5,5,0.01,0.16,0.16,3.95,44444.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,4,0.0,0.16,0.16,3.933333333,88889.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0,7.16,7.16,171.9333333,66667.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
2,0,0.01,0.16,0.16,3.85,11111.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,1,0.02,0.0,23.16,3.833333333,55556.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,1,0.01,0.16,0.16,3.816666667,0.8375,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,1,0.0,0.16,0.16,3.8,44444.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0.0,7.16,7.16,171.8333333,33333.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
1,0,0.0,7.16,7.16,171.8,22222.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
6,0,0.03,0.0,-32.84,-788.2,22222.0,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
2,1,0.03,0.15,0.15,3.666666667,84375.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,2,0.01,7.15,7.15,171.7166667,44444.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
2,0,0.01,7.15,7.15,171.6666667,77778.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
1,0,0.03,0.15,0.15,3.6,77778.0,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
2,1,0.02,7.15,7.15,171.65,22222.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
1,0,0.02,0.15,0.15,3.5,44444.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.01,0.15,0.15,3.483333333,88889.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7,0,0.01,0.15,0.15,3.483333333,88889.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4,1,0.02,7.15,7.15,171.5,22222.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
6,1,0.02,7.15,7.15,171.5,22222.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
5,3,0.02,0.14,0.14,3.416666667,66667.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5,4,0.01,0.14,0.14,3.4,11111.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6,3,0.01,0.14,0.14,3.366666667,85625.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11,1,0.01,7.14,7.14,171.3833333,33333.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
13,2,0.01,0.14,0.14,3.3,77778.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
12,3,0.01,0.14,0.14,3.283333333,22222.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11,3,0.0,7.14,7.14,171.3,55556.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
11,4,0.01,0.13,0.13,3.216666667,0.8625,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11,5,0.01,0.13,0.13,3.2,44444.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11,5,0.01,0.13,0.13,3.2,44444.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11,7,0.02,0.0,23.14,3.183333333,88889.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
13,8,0.01,0.13,0.13,3.166666667,33333.0,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
15,9,0.01,0.13,0.13,3.15,77778.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18,9,0.01,7.13,7.13,171.2166667,77778.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
18,9,0.02,0.13,0.13,3.15,77778.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17,11,0.01,7.13,7.13,171.1833333,66667.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
18,10,0.01,7.13,7.13,171.15,55556.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
2,1,0.01,0.0,23.12,2.8,11111.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,1,0.02,0.12,0.12,2.783333333,55556.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.01,7.12,7.12,170.8166667,44444.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
0,0,0.01,0.11,0.11,2.733333333,88889.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0.03,7.12,7.12,170.8,88889.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
6,1,0.0,7.12,7.12,170.7833333,33333.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
4,1,0.0,7.11,7.11,170.75,22222.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
5,2,0.02,7.11,7.11,170.7333333,66667.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
3,1,0.0,7.11,7.11,170.6666667,44444.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
3,1,0.02,0.0,23.11,170.65,88889.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
5,2,0.0,7.11,7.11,170.6333333,33333.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
4,1,0.02,0.11,0.11,2.533333333,22222.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,2,0.0,7.11,7.11,170.5666667,11111.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
1,1,0.01,0.1,0.10,2.483333333,55556.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.02,0.1,0.10,2.416666667,33333.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0.01,0.0,23.10,2.366666667,66667.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3,1,0.01,0.1,0.10,2.35,11111.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0.01,0.0,23.10,2.283333333,88889.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3,1,0.01,7.1,7.10,170.3333333,33333.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
3,2,0.01,0.09,0.09,2.25,77778.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3,2,0.0,0.09,0.09,2.25,77778.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5,0,0.01,0.0,-32.91,-789.75,55556.0,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
4,1,0.01,7.09,7.09,170.2333333,90625.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
3,0,0.0,0.09,0.09,2.083333333,22222.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,1,0.05,0.09,0.09,2.05,11111.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0.02,7.09,7.09,170.1,55556.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
2,1,0.01,0.08,0.08,2.033333333,55556.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,1,0.02,7.09,7.09,170.0833333,0.9125,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
1,0,0.02,0.08,0.08,1.933333333,22222.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0,7.08,7.08,169.9833333,66667.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
0,0,0.01,0.07,0.07,1.683333333,88889.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.02,0.07,0.07,1.65,77778.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.01,0.07,0.07,1.633333333,22222.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0,7.07,7.07,169.6833333,66667.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
1,0,0.01,0.0,23.07,169.6333333,93125.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
1,0,0.02,0.07,0.07,1.566666667,93125.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0.0,7.07,7.07,169.6333333,93125.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
4,0,0.02,7.07,7.07,169.5833333,33333.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
5,0,0.0,0.0,23.07,169.5833333,33333.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
3,2,0.01,7.06,7.06,169.55,22222.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
3,2,0.06,7.06,7.06,169.5166667,11111.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
2,1,0.02,0.06,0.06,1.433333333,55556.0,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
2,1,0.02,0.0,-32.94,-790.5,55556.0,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
6,3,0.01,7.06,7.06,169.4833333,0.9375,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
3,1,0.01,0.06,0.06,1.35,77778.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,2,0.01,7.06,7.06,169.4,22222.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
9,2,0.01,0.0,23.06,1.333333333,22222.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6,1,0.01,7.06,7.06,169.3333333,94375.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
12,1,0.0,7.06,7.06,169.3333333,94375.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
3,1,0.0,7.06,7.06,169.3333333,94375.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
13,4,0.01,0.0,23.05,1.25,44444.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
13,4,0.04,0.05,0.05,1.2,77778.0,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
15,4,0.0,7.05,7.05,169.2666667,77778.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
7,9,0.01,-0.79,-0.79,-18.96666667,55556.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30,0,0.01,-0.77,-0.77,-18.58333333,33333.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
29,1,0.0,-0.77,-0.77,-18.6,77778.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
29,1,0.03,6.23,6.23,149.4666667,77778.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
15,8,0.02,0.0,22.22,-18.85,44444.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
23,5,0.01,6.22,6.22,149.3333333,33333.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
29,4,0.01,6.22,6.22,149.4,55556.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
26,7,0.01,-0.78,-0.78,-18.75,77778.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
35,3,0.01,-0.78,-0.78,-18.61666667,22222.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
31,5,0.01,6.22,6.22,149.3333333,33333.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
11,5,0.01,6.21,6.21,148.9666667,11111.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
13,5,0.01,6.21,6.21,148.95,55556.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
5,2,0.02,-0.8,-0.80,-19.25,11111.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7,2,0.02,0.0,22.20,-19.25,11111.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7,4,0.01,-0.8,-0.80,-19.26666667,55556.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6,2,0.03,6.2,6.20,148.7333333,33333.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
6,1,0.0,6.2,6.20,148.6833333,66667.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
4,2,0.02,-0.81,-0.81,-19.41666667,55556.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3,2,0.02,-0.81,-0.81,-19.45,44444.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0.01,0.0,22.19,-19.51666667,22222.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5,1,0.01,6.19,6.19,148.5333333,66667.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
2,1,0.02,6.19,6.19,148.4833333,0.8125,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
7,1,0.01,6.19,6.19,148.4833333,0.8125,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
4,1,0.01,-0.82,-0.82,-19.65,77778.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14,2,0.01,6.18,6.18,148.3833333,66667.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
2,1,0.03,-0.83,-0.83,-19.88333333,6.825,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3,1,0.01,6.17,6.17,148.1833333,6.825,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
3,1,0.0,6.17,6.17,148.1833333,6.825,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
1,0,0.01,6.17,6.17,148.1333333,33333.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
2,0,0.03,6.17,6.17,148.1166667,77778.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
0,0,0.02,6.17,6.17,148.0833333,66667.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
3,0,0.01,-0.83,-0.83,-19.98333333,66667.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.02,6.17,6.17,148,88889.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
0,0,0.01,-0.84,-0.84,-20.13333333,66667.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0.01,0.0,22.16,147.9333333,66667.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
2,0,0.01,-0.84,-0.84,-20.16666667,55556.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0.0,0.0,22.16,147.7333333,84375.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
0,0,0.01,-0.86,-0.86,-20.58333333,66667.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0,6.14,6.14,147.45,55556.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
1,0,0.03,6.14,6.14,147.45,55556.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
0,0,0.02,6.14,6.14,147.3833333,33333.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
2,0,0.0,-0.86,-0.86,-20.71666667,22222.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,-0.86,-0.86,-20.75,11111.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.01,-0.87,-0.87,-20.8,44444.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.02,6.14,6.14,147.25,88889.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
1,0,0.01,-0.87,-0.87,-20.81666667,88889.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.01,6.13,6.13,147.2333333,33333.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
3,0,0.02,-0.87,-0.87,-20.85,77778.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0.03,6.13,6.13,147.1833333,66667.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
13,0,0.01,-0.87,-0.87,-20.91666667,55556.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7,1,0.0,-0.88,-0.88,-21.05,11111.0,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.01,-0.88,-0.88,-21.18333333,66667.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.01,6.12,6.12,146.85,55556.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
0,0,0.02,-0.88,-0.88,-21.23333333,88125.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.01,-0.89,-0.89,-21.31666667,22222.0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
